objectid,oceans,measurement,lat,long,year
9611,Atlantic Ocean,0.013,-44.9322,-57.1367,2015
11935,Indian Ocean,0.0,-35.3157,118.62,2011
11532,Atlantic Ocean,0.036072,-19.1813,-5.9712,2011
12113,Indian Ocean,0.028735,7.0105,96.298,2013
13441,Atlantic Ocean,0.021867,43.090667,6.5825,2018
14437,Atlantic Ocean,0.024001,55.394833,-5.035333,2021
14188,Atlantic Ocean,0.0,55.508667,-4.711667,2018
10939,Arctic Ocean,0.0,73.350556,66.885,2019
11781,Pacific Ocean,0.062052,-27.8781,-107.246,2011
10856,Atlantic Ocean,5.033333,39.648,19.944,2014
11188,Atlantic Ocean,1.400998,35.2415,19.8529,2014
11200,Atlantic Ocean,0.235958,37.354,7.0942,2014
13856,Atlantic Ocean,0.524865,38.067333,7.042,2021
13109,Atlantic Ocean,0.77567,40.187667,4.439,2012
10785,Atlantic Ocean,3.541333,41.403637,2.2193,2021
14769,Indian Ocean,1.4375,22.378371,91.880612,2020
9279,Atlantic Ocean,0.004,13.9238,-59.2152,2014
9528,Atlantic Ocean,0.003,18.9455,-29.6013,2014
10252,Pacific Ocean,0.0,-35.66785,155.05293,2012
11543,Atlantic Ocean,2.954988,-27.6412,-14.3013,2011
10215,Pacific Ocean,0.0,-24.91807,155.20227,2012
13750,Atlantic Ocean,0.0,-15.142267,-8.123633,2020
10098,Pacific Ocean,44.0,-20.0233,162.6339,2018
21908,Indian Ocean,0.18,8.744239,78.170497,2021
9920,Atlantic Ocean,0.003,50.3201,-5.2333,2016
13547,Atlantic Ocean,0.349503,42.414333,-8.934833,2018
11094,Atlantic Ocean,0.39597,43.3025,6.6375,2013
14082,Atlantic Ocean,1.038491,54.623167,-3.841833,2016
14426,Atlantic Ocean,0.025321,56.011833,-3.466167,2022
11426,Pacific Ocean,0.22815,-26.45591,-105.42128,2015
13215,Atlantic Ocean,0.171885,39.81,-23.361667,2014
21576,Pacific Ocean,0.017222,31.493333,140.0,2014
12219,Pacific Ocean,0.01056,20.993056,146.459444,2017
11875,Atlantic Ocean,1.009762,28.1603,-38.518,2013
11887,Atlantic Ocean,0.735177,28.0164,-42.8324,2013
8924,Atlantic Ocean,0.0,26.7097,-80.0475,2014
9219,Atlantic Ocean,0.003,18.5833,-42.2167,2014
12067,Indian Ocean,0.101414,-21.8401,113.9183,2012
13395,Pacific Ocean,0.14836,-21.297333,151.3745,2017
11981,Pacific Ocean,0.068764,-18.5777,176.4901,2012
13309,Pacific Ocean,0.07684,-17.576333,177.283833,2016
9411,Indian Ocean,0.012,-9.661,47.5941,2015
13407,Pacific Ocean,0.018375,-7.915167,155.651833,2017
14391,Atlantic Ocean,0.017302,56.369167,-5.651833,2022
13988,Atlantic Ocean,0.00305,58.663833,-5.012667,2014
14234,Atlantic Ocean,0.089565,56.0245,-2.395333,2018
13656,Atlantic Ocean,0.021665,59.321067,5.1497,2019
9574,Arctic Ocean,0.041,73.6261,-81.3676,2015
9906,Arctic Ocean,0.073,68.5093,-101.725,2016
10739,Atlantic Ocean,7.975333,41.379079,2.194423,2020
10985,Atlantic Ocean,1.138385,32.840167,34.951833,2013
10902,Atlantic Ocean,1.557143,37.148,25.407,2017
13739,Atlantic Ocean,0.0,42.378,-8.915667,2020
11234,Atlantic Ocean,0.844475,43.2013,5.3827,2014
9657,Arctic Ocean,0.021,63.6813,-51.6392,2015
22300,Atlantic Ocean,1.791708,38.44652,-9.04146,2019
9325,Atlantic Ocean,0.009,33.0612,-16.3139,2014
10407,Atlantic Ocean,1.701702,40.1265,19.3085,2013
14735,Indian Ocean,0.6875,22.396006,91.887941,2019
13063,Pacific Ocean,821.0,21.992949,113.547093,2018
12230,Pacific Ocean,0.0964,21.008333,118.990278,2017
11735,Pacific Ocean,0.050907,25.7062,153.2397,2012
9313,Atlantic Ocean,0.03,14.5453,-56.4675,2014
13902,Atlantic Ocean,2497.666667,1.918331,-48.386794,2018
21968,Atlantic Ocean,0.46,17.94864,-76.83483,2017
8981,Pacific Ocean,0.007,13.254,-88.909,2014
10052,Pacific Ocean,0.0,-55.6251,-67.4814,2017
13261,Pacific Ocean,0.00335,-46.451667,-75.495,2016
11921,Indian Ocean,0.01047,-37.8764,139.8181,2011
10261,Pacific Ocean,0.026936,-42.84152,148.42772,2012
13249,Atlantic Ocean,0.125046,-34.671667,-58.1,2015
10298,Indian Ocean,0.040021,-19.43043,115.91705,2012
14048,Atlantic Ocean,0.0,56.823833,1.223667,2015
14343,Atlantic Ocean,0.029562,60.432333,1.321667,2021
14675,Arctic Ocean,1.655629,72.9711,140.048433,2019
11294,Atlantic Ocean,0.025063,43.2465,5.2947,2019
14380,Atlantic Ocean,0.005255,56.662333,-2.244833,2022
14245,Atlantic Ocean,0.008044,58.155167,-6.245167,2019
13593,Atlantic Ocean,0.019178,39.530167,-9.652,2019
13704,Atlantic Ocean,0.076938,37.730333,12.396667,2020
11048,Atlantic Ocean,6.339204,32.903333,35.071,2014
14589,Atlantic Ocean,1.0,22.294707,-21.334325,2015
21659,Pacific Ocean,2466.666667,21.856414,108.549306,2017
13052,Pacific Ocean,667.0,22.200038,113.812558,2018
9265,Atlantic Ocean,0.006,15.9533,-56.3133,2014
8724,Atlantic Ocean,0.008,18.3342,-64.9263,2014
11380,Indian Ocean,0.110045,7.0098,96.3013,2013
21954,Atlantic Ocean,0.41,17.93206,-76.84219,2017
10106,Atlantic Ocean,57.0,-53.8228,-61.0576,2018
10112,Atlantic Ocean,7.0,-21.662,-38.4664,2018
12021,Pacific Ocean,0.150879,-14.9792,145.3785,2012
8784,Atlantic Ocean,0.0,-7.8,-14.5,2014
12027,Pacific Ocean,0.082257,-11.9875,143.2887,2012
13942,Atlantic Ocean,893.0,4.897689,-49.774261,2018
10948,Arctic Ocean,0.0,77.14559,121.28344,2019
14683,Arctic Ocean,0.0,76.579075,125.679542,2019
14529,Arctic Ocean,63.0,89.66148,52.0587,2016
13948,Atlantic Ocean,0.004703,59.406333,-0.444667,2014
13604,Atlantic Ocean,0.020972,37.046833,-8.715333,2019
13355,Atlantic Ocean,0.074671,36.633333,-3.083333,2017
13693,Atlantic Ocean,0.426341,41.066,4.021,2020
21519,Pacific Ocean,5.084658,32.328333,132.495,2014
21513,Pacific Ocean,0.03688,30.491667,132.001667,2014
9027,Atlantic Ocean,0.015,24.2833,-22.1,2014
11440,Atlantic Ocean,1.138242,21.7367,-63.4227,2010
22106,Atlantic Ocean,0.0,27.8524,-82.4093,2016
10006,Pacific Ocean,0.011,-54.8136,-68.3063,2017
12127,Pacific Ocean,7.014418,-31.3878,-93.3457,2011
9668,Atlantic Ocean,0.001,-17.9684,-38.7122,2015
14629,Atlantic Ocean,0.5,-18.18641,4.823897,2015
14635,Atlantic Ocean,0.0,-22.886368,7.904522,2015
10012,Indian Ocean,0.0,-9.5397,50.9678,2017
13455,Arctic Ocean,0.028456,70.679633,-13.738817,2018
13842,Atlantic Ocean,0.418316,49.104,-66.756,2021
14334,Atlantic Ocean,0.0,56.790167,-2.247667,2020
13996,Atlantic Ocean,0.084777,55.9855,-4.866667,2014
14291,Atlantic Ocean,0.084366,56.022667,-3.3045,2019
12963,Atlantic Ocean,0.870983,35.6619,-27.745187,2020
11334,Atlantic Ocean,0.627637,36.731746,2.773019,2018
11340,Atlantic Ocean,0.291172,36.731746,2.773019,2018
10793,Atlantic Ocean,0.356667,41.397303,2.21315,2020
10799,Atlantic Ocean,0.956667,41.397303,2.21315,2021
21613,Pacific Ocean,0.492985,28.998333,131.006667,2014
8678,Atlantic Ocean,0.007,37.3026,-76.2937,2013
9471,Atlantic Ocean,0.016,28.1833,-45.8667,2015
9465,Atlantic Ocean,0.024,24.9933,-26.2117,2014
21668,Pacific Ocean,2400.0,21.711709,108.580565,2017
22160,Atlantic Ocean,0.0,27.8261,-82.5675,2017
22154,Atlantic Ocean,4000.0,27.6934,-82.5559,2017
9127,Atlantic Ocean,0.013,13.7049,-53.6067,2014
10158,Indian Ocean,0.098609,-43.57258,145.79152,2011
11486,Atlantic Ocean,0.060781,-26.131,-37.5873,2010
12073,Indian Ocean,0.015583,-19.9658,117.09446,2013
13401,Pacific Ocean,0.295497,-15.486,145.625667,2017
13896,Atlantic Ocean,5978.666667,0.110639,-47.788289,2018
13650,Arctic Ocean,0.014854,67.000717,13.824683,2019
13647,Arctic Ocean,0.029488,68.941433,15.367,2019
10991,Atlantic Ocean,2.157764,32.171667,34.791167,2013
21467,Atlantic Ocean,0.017738,44.125833,9.617667,2018
9565,Atlantic Ocean,0.0,50.7794,0.0541,2015
14142,Atlantic Ocean,0.009373,56.075167,-6.454667,2018
13155,Atlantic Ocean,0.427363,37.115,-27.92,2013
10401,Atlantic Ocean,1.30491,41.038333,18.533333,2013
11240,Atlantic Ocean,3.417169,40.038,1.625,2014
14729,Indian Ocean,0.2125,21.483056,91.96,2020
11729,Pacific Ocean,0.169812,20.5115,155.1814,2012
9073,Atlantic Ocean,0.008,22.5915,-31.7097,2014
8732,Atlantic Ocean,0.0,17.6365,-63.2573,2014
9319,Atlantic Ocean,0.001,14.9667,-56.9667,2014
22060,Atlantic Ocean,1000.0,27.9899,-82.6316,2017
9814,Atlantic Ocean,0.0,18.301,-64.8292,2016
13255,Pacific Ocean,0.003995,-53.198333,-73.33,2015
11927,Indian Ocean,0.0,-35.4777,132.1626,2011
11386,Pacific Ocean,0.0,-27.00323,-77.51412,2015
10304,Indian Ocean,0.038231,-20.31557,115.66887,2012
9419,Indian Ocean,0.002,-9.4369,46.2006,2015
13501,Indian Ocean,0.094857,-7.168333,104.215,2018
8878,Atlantic Ocean,0.009,44.5339,-67.8735,2014
14288,Atlantic Ocean,0.0,58.249833,-13.034667,2019
14337,Atlantic Ocean,0.0,56.981833,-2.086167,2020
14042,Atlantic Ocean,0.188642,56.004167,-2.9825,2014
10845,Atlantic Ocean,5.4,39.9,19.223,2014
13796,Atlantic Ocean,0.193801,38.1185,10.761833,2021
21419,Atlantic Ocean,0.7346,42.045183,9.582533,2019
11042,Atlantic Ocean,6.418523,32.059167,34.748333,2014
14583,Atlantic Ocean,1.0,25.988782,-17.568702,2015
9173,Atlantic Ocean,0.02,17.5983,-36.6333,2014
22206,Atlantic Ocean,0.0,27.6279,-82.6415,2016
12173,Pacific Ocean,0.54,1.0,-86.0,2017
9714,Pacific Ocean,0.004,0.31,128.16,2015
21960,Atlantic Ocean,5.73,17.946,-76.75783,2017
13269,Pacific Ocean,0.070472,-29.168333,-85.061667,2016
9949,Indian Ocean,0.001,-16.4529,123.01,2016
10115,Atlantic Ocean,29.0,2.1683,-39.071,2018
12107,Indian Ocean,0.373378,6.4847,92.2643,2013
21925,Indian Ocean,1.356,8.634072,78.117547,2021
11111,Atlantic Ocean,0.61915,43.7724,7.652,2013
21427,Atlantic Ocean,45.836225,43.015317,9.977433,2019
14028,Atlantic Ocean,0.030549,57.723833,-2.554333,2014
14194,Atlantic Ocean,0.230139,55.970833,-4.872333,2018
14692,Arctic Ocean,0.0,73.814292,73.917975,2019
14526,Arctic Ocean,148.0,80.1349,6.14062,2016
13767,Atlantic Ocean,0.156605,39.8085,18.486833,2021
13530,Atlantic Ocean,0.211163,39.2555,1.766667,2018
10447,Atlantic Ocean,2.92581,39.774167,11.888333,2013
13103,Atlantic Ocean,0.680946,41.169333,8.834333,2012
8692,Atlantic Ocean,0.029,25.8486,-67.5656,2013
21688,Pacific Ocean,1.403375,30.77,121.59,2020
13032,Pacific Ocean,898.0,22.185837,113.699943,2018
22186,Atlantic Ocean,0.0,27.5737,-82.6868,2016
8953,Atlantic Ocean,0.008,16.8833,-29.5167,2014
9190,Atlantic Ocean,0.002,18.53,-41.32,2014
9024,Atlantic Ocean,0.002,16.4895,-47.2143,2014
9451,Atlantic Ocean,0.0,18.5,-64.37,2015
10043,Pacific Ocean,0.003,-56.5195,-68.7014,2017
10258,Pacific Ocean,0.0,-42.30348,148.9488,2012
13246,Atlantic Ocean,0.113928,-27.078333,-48.47,2015
10209,Pacific Ocean,0.247316,-28.34075,153.92282,2012
13885,Arctic Ocean,0.008161,73.405167,-57.967333,2021
14549,Arctic Ocean,21.0,88.06206,80.27812,2016
14383,Atlantic Ocean,0.165077,57.6805,-6.056167,2022
14051,Atlantic Ocean,0.005078,56.803333,-6.842167,2015
11254,Atlantic Ocean,0.49096,37.912383,23.68495,2019
10756,Atlantic Ocean,0.738667,41.263153,1.963507,2021
11088,Atlantic Ocean,10.223308,31.746667,34.593,2015
9096,Atlantic Ocean,0.008,21.55,-29.8333,2014
9047,Atlantic Ocean,0.025,22.4948,-29.7342,2014
10092,Pacific Ocean,349.0,21.5077,119.5477,2018
9545,Atlantic Ocean,0.059,15.6622,-43.7925,2014
22043,Atlantic Ocean,2000.0,27.9185,-82.5379,2016
22209,Atlantic Ocean,0.0,27.6279,-82.6415,2017
11489,Atlantic Ocean,0.176136,-25.801,-34.2127,2010
21476,Pacific Ocean,0.057093,-20.141617,148.8145,2020
10235,Pacific Ocean,0.030299,-22.595,172.11148,2012
9402,Indian Ocean,0.008,-9.6589,47.5678,2015
13481,Pacific Ocean,0.065662,8.012333,133.1,2017
11821,Atlantic Ocean,0.918317,42.7337,9.0328,2010
11231,Atlantic Ocean,19.215964,42.6659,9.6224,2014
14406,Atlantic Ocean,0.008347,58.169833,-3.324,2022
14145,Atlantic Ocean,0.436183,56.473167,-6.669667,2018
10066,Atlantic Ocean,63.0,35.3927,-12.1803,2017
10398,Atlantic Ocean,0.140056,41.4995,18.8355,2013
13816,Atlantic Ocean,0.332265,42.154167,7.142833,2021
10825,Atlantic Ocean,0.460667,41.389383,2.203525,2021
11062,Atlantic Ocean,0.338855,32.823667,35.035,2014
10899,Atlantic Ocean,0.978571,36.957,25.362,2017
13152,Atlantic Ocean,0.583664,34.431667,-27.53,2013
11895,Atlantic Ocean,1.696222,30.5454,-46.6554,2013
22137,Atlantic Ocean,0.0,27.729,-82.4987,2016
9239,Atlantic Ocean,0.037,16.5967,-43.5367,2014
12130,Pacific Ocean,0.482059,-30.5732,-96.2025,2011
11540,Atlantic Ocean,1.095319,-26.2905,-11.288,2011
12081,Indian Ocean,0.078814,-17.64606,120.1562,2013
9806,Pacific Ocean,0.003,-0.57,-90.57,2016
12179,Pacific Ocean,0.59,-2.0,-86.0,2017
9757,Pacific Ocean,0.077,3.5438,100.2277,2016
11417,Pacific Ocean,0.01426,-26.49316,-105.64031,2015
14171,Atlantic Ocean,0.0,57.7155,-1.993833,2018
14122,Atlantic Ocean,0.0,56.443167,-2.618667,2017
13175,Atlantic Ocean,1.979281,36.144517,-5.245567,2013
10876,Atlantic Ocean,0.1,37.8,24.3,2015
13126,Atlantic Ocean,3.265685,39.324283,2.815883,2013
10421,Atlantic Ocean,5.432309,37.314,11.563,2013
9474,Atlantic Ocean,0.01,32.4511,-65.8358,2015
11466,Atlantic Ocean,1.788169,28.7729,-51.0777,2010
8761,Atlantic Ocean,0.008,30.1863,-85.7392,2014
8835,Pacific Ocean,0.006,7.2814,134.4707,2014
9425,Atlantic Ocean,0.0,16.7156,-87.8752,2015
11944,Pacific Ocean,0.0,-39.6546,148.8843,2012
11772,Pacific Ocean,0.268282,-29.5605,-98.8063,2011
11938,Indian Ocean,0.011117,-33.1157,114.481,2011
13936,Atlantic Ocean,1463.0,-0.665939,-48.105125,2018
13438,Atlantic Ocean,0.018919,43.019233,6.348167,2017
13361,Arctic Ocean,0.047716,62.176667,-52.435,2016
14102,Atlantic Ocean,0.021562,55.7505,-4.8955,2017
13859,Atlantic Ocean,0.333747,37.2615,15.270167,2021
10782,Atlantic Ocean,11.841333,41.403637,2.2193,2020
11280,Atlantic Ocean,0.108312,43.2465,5.2947,2018
11274,Atlantic Ocean,0.063966,44.411064,8.751844,2019
13195,Atlantic Ocean,0.394101,37.299167,-1.209167,2014
11446,Atlantic Ocean,0.075559,25.3751,-62.4785,2010
22094,Atlantic Ocean,0.0,27.8589,-82.4686,2017
9359,Atlantic Ocean,0.009,16.8575,-25.3017,2015
9282,Atlantic Ocean,0.012,16.412,-47.8163,2014
14600,Atlantic Ocean,0.0,10.924349,-21.398793,2015
9525,Atlantic Ocean,0.0,14.7667,-56.2833,2014
9116,Atlantic Ocean,0.0,14.8735,-53.5194,2014
10000,Atlantic Ocean,0.009,-54.9174,-65.9862,2017
10166,Indian Ocean,0.003106,-37.8891,139.82588,2011
13510,Indian Ocean,0.004394,-13.6455,48.181667,2018
13344,Atlantic Ocean,0.17167,42.838333,6.435,2017
13959,Atlantic Ocean,0.0,60.269833,-0.682333,2014
14002,Atlantic Ocean,0.037218,54.752667,-4.151167,2014
14008,Atlantic Ocean,0.0,55.45,-4.848,2014
14500,Arctic Ocean,0.0,87.8512,168.207,2016
11844,Atlantic Ocean,0.118574,42.8136,3.9276,2010
13338,Atlantic Ocean,0.084035,43.02,6.05,2015
11297,Atlantic Ocean,0.091036,43.3088,5.325,2019
11303,Atlantic Ocean,0.249169,43.210564,5.406093,2019
11131,Atlantic Ocean,0.295986,43.6011,7.4884,2014
21453,Atlantic Ocean,0.0615,41.05585,9.787617,2018
10805,Atlantic Ocean,9.202,41.397303,2.21315,2021
11180,Atlantic Ocean,0.208805,35.1845,30.4539,2014
21502,Pacific Ocean,0.037903,33.011667,135.015,2014
11346,Atlantic Ocean,0.640578,36.731746,2.773019,2018
9502,Atlantic Ocean,0.014,20.3167,-36.3333,2014
13836,Atlantic Ocean,0.225055,29.048667,-72.560167,2021
9139,Atlantic Ocean,0.016,19.9337,-42.085,2014
22117,Atlantic Ocean,0.0,27.897,-82.4382,2016
22166,Atlantic Ocean,1000.0,27.7084,-82.6092,2016
13461,Pacific Ocean,0.013996,-1.963167,147.862833,2017
21951,Atlantic Ocean,0.72,17.94839,-76.81881,2017
21945,Atlantic Ocean,1.48,17.946306,-76.754944,2017
11397,Pacific Ocean,0.06545,-27.00157,-98.65132,2015
10072,Atlantic Ocean,57.0,-20.1287,-33.2208,2017
12064,Indian Ocean,0.0,-20.3848,115.1297,2012
11987,Pacific Ocean,0.010026,-21.2887,173.5634,2012
14643,Arctic Ocean,0.433088,71.532361,61.299722,2019
14569,Atlantic Ocean,1.0,43.440208,-9.991523,2015
13318,Atlantic Ocean,0.270176,42.881833,5.9195,2015
13979,Atlantic Ocean,0.016272,58.355833,-6.814333,2014
14151,Atlantic Ocean,0.045086,57.8075,-7.665667,2018
9900,Arctic Ocean,0.003,67.4561,-95.3573,2016
9233,Atlantic Ocean,0.014,35.9477,-5.3356,2014
11154,Atlantic Ocean,3.664856,38.303,15.6206,2014
11323,Atlantic Ocean,1.499804,36.78695,2.86953,2018
13810,Atlantic Ocean,0.967838,38.94,11.450667,2021
10733,Atlantic Ocean,0.741333,41.575135,2.553135,2021
13146,Atlantic Ocean,0.121448,29.231667,-20.103333,2013
22143,Atlantic Ocean,1000.0,27.729,-82.4987,2017
8741,Atlantic Ocean,0.004,14.5984,-61.0695,2014
13487,Pacific Ocean,0.588512,10.743017,124.164733,2018
9408,Atlantic Ocean,0.0,16.9733,-87.7025,2015
11915,Indian Ocean,0.037994,-41.9183,144.539,2011
11964,Pacific Ocean,0.373859,-28.3363,153.9244,2012
12087,Indian Ocean,0.0,-14.27502,124.80036,2013
14620,Atlantic Ocean,2.0,-8.988812,-1.531077,2015
9923,Pacific Ocean,0.0,1.1903,-98.1958,2016
11374,Indian Ocean,0.090555,6.6998,94.1298,2013
14669,Arctic Ocean,0.334896,74.911967,160.944933,2019
12136,Pacific Ocean,0.654493,-29.0453,-101.7302,2011
11423,Pacific Ocean,0.116665,-26.46663,-105.38905,2015
13169,Atlantic Ocean,0.551471,37.354233,-13.465,2013
13218,Atlantic Ocean,0.279094,39.563333,-17.643333,2014
14079,Atlantic Ocean,0.0,55.616667,-5.437333,2016
14128,Atlantic Ocean,0.008601,56.0065,-3.2035,2017
14718,Indian Ocean,0.35,21.5125,91.987222,2019
9431,Atlantic Ocean,0.002,25.1508,-80.5131,2015
8718,Atlantic Ocean,0.004,20.3962,-87.3132,2014
9259,Atlantic Ocean,0.01,14.1018,-48.7417,2014
9210,Atlantic Ocean,0.005,15.1186,-43.8898,2014
21874,Indian Ocean,0.13,9.0765,78.3651,2021
9382,Atlantic Ocean,0.0,18.41,-68.23,2015
11852,Southern Ocean,0.499663,-60.3388,-60.5325,2011
10192,Pacific Ocean,0.0,-39.64013,148.86148,2012
13524,Indian Ocean,0.367015,-23.554167,43.613,2018
9943,Pacific Ocean,0.003,-8.1222,117.7528,2016
11366,Indian Ocean,0.115107,6.5207,91.1452,2013
21931,Indian Ocean,0.0867,8.493267,78.127822,2021
14022,Atlantic Ocean,0.005857,57.720333,-3.551667,2014
14271,Atlantic Ocean,0.107489,55.9395,-4.635833,2019
14520,Arctic Ocean,56.0,80.56276,8.03511,2016
21433,Atlantic Ocean,1.02435,44.28415,9.315583,2019
11105,Atlantic Ocean,0.79316,43.7453,7.4453,2013
11117,Atlantic Ocean,0.42574,42.9928,6.8771,2013
11864,Atlantic Ocean,0.279013,32.6252,-36.4067,2013
13773,Atlantic Ocean,0.171999,37.962667,15.4195,2021
10868,Atlantic Ocean,0.663333,39.487,20.079,2015
8698,Atlantic Ocean,0.028,23.0016,-67.2478,2013
9694,Atlantic Ocean,0.001,30.155,-15.155,2015
21682,Pacific Ocean,1.70525,30.53,121.07,2020
13026,Pacific Ocean,719.0,21.992949,113.547093,2018
22180,Atlantic Ocean,0.0,27.6081,-82.5712,2017
8947,Atlantic Ocean,0.004,16.6899,-28.0377,2014
9196,Atlantic Ocean,0.002,15.7117,-37.3467,2014
11354,Indian Ocean,0.019375,5.9712,85.7137,2013
11758,Pacific Ocean,0.01022,-32.8038,-86.2393,2011
10086,Pacific Ocean,39.0,-29.6277,156.6962,2018
13916,Atlantic Ocean,1843.0,-0.448011,-44.755947,2018
12207,Atlantic Ocean,0.536849,42.884167,27.989167,2017
13879,Atlantic Ocean,0.013134,60.2195,-39.290167,2021
14414,Atlantic Ocean,0.022677,58.515167,0.444667,2022
13418,Arctic Ocean,0.065916,73.666667,-12.916667,2017
11211,Atlantic Ocean,0.352637,43.0879,5.7908,2014
11260,Atlantic Ocean,0.600998,44.230539,9.106589,2018
10713,Atlantic Ocean,0.24,36.6,-2.68,2015
10762,Atlantic Ocean,0.15,41.175724,1.526081,2021
21539,Pacific Ocean,0.010514,34.503333,138.508333,2014
9551,Atlantic Ocean,0.01,19.6197,-21.3728,2014
22074,Atlantic Ocean,0.0,27.9528,-82.6416,2017
9090,Atlantic Ocean,0.004,14.25,-56.83,2014
9053,Atlantic Ocean,0.006,16.232,-49.0303,2014
9992,Southern Ocean,0.005,-64.7296,-62.6016,2016
9731,Indian Ocean,0.0,-38.0347,140.6199,2016
11566,Atlantic Ocean,1.586574,-34.807,-40.0783,2011
8898,Pacific Ocean,0.004,-33.9198,151.261,2014
10321,Atlantic Ocean,0.003779,6.83957,-17.80996,2016
21894,Indian Ocean,0.161,8.816639,78.166639,2021
14059,Atlantic Ocean,0.0,57.7605,-3.717167,2015
14071,Atlantic Ocean,0.05811,56.601667,-6.475333,2016
14320,Atlantic Ocean,0.0,56.038,-2.274,2020
14649,Arctic Ocean,0.0,75.613333,86.989583,2019
11403,Pacific Ocean,0.13806,-26.9999,-104.58617,2015
11317,Atlantic Ocean,0.18485,33.786893,10.270481,2019
13238,Atlantic Ocean,0.279617,36.97,0.016667,2014
12989,Atlantic Ocean,0.0,47.885477,-9.013994,2020
14308,Atlantic Ocean,0.0,58.012,-6.204167,2020
12977,Atlantic Ocean,0.856102,39.751463,-33.346567,2020
13226,Atlantic Ocean,0.148689,38.965,-10.875,2014
8910,Atlantic Ocean,0.065,24.3935,-18.2827,2014
9980,Atlantic Ocean,0.003,25.7853,-81.4186,2016
9743,Atlantic Ocean,0.007,12.301,-82.986,2016
8712,Southern Ocean,0.012,-64.5771,-62.2257,2013
10384,Atlantic Ocean,0.031277,-35.41008,13.46849,2017
12007,Pacific Ocean,0.044942,-37.3779,153.5364,2012
11958,Pacific Ocean,0.394594,-33.1609,152.7061,2012
13630,Atlantic Ocean,0.041093,-23.008333,-28.24,2019
10335,Atlantic Ocean,0.003122,-20.23789,3.0499,2016
14257,Atlantic Ocean,0.022789,57.730167,-3.526833,2019
10962,Arctic Ocean,0.0,73.35583,130.13553,2019
14663,Arctic Ocean,0.571755,75.8727,156.528833,2019
14712,Atlantic Ocean,0.122164,40.0025,17.944444,2021
13716,Atlantic Ocean,0.172165,37.141667,12.101333,2020
11011,Atlantic Ocean,2.36189,31.746667,34.593,2013
22286,Atlantic Ocean,0.125947,38.48294,-8.94286,2018
9388,Atlantic Ocean,0.036,28.7401,-13.8608,2015
13667,Atlantic Ocean,0.00777,30.4115,-11.2685,2018
21696,Pacific Ocean,0.812098,30.38,121.76,2020
13040,Pacific Ocean,1129.0,21.78945,112.968405,2018
9929,Pacific Ocean,0.009,30.769,130.32,2016
22237,Atlantic Ocean,2.2,27.8524,-82.4093,2017
13581,Atlantic Ocean,0.034041,19.645833,-29.406667,2019
9302,Atlantic Ocean,0.0,14.8316,-53.3756,2014
9253,Atlantic Ocean,0.014,14.2224,-57.9561,2014
12044,Indian Ocean,0.006941,-18.8687,118.652,2012
10029,Atlantic Ocean,0.004,-40.3584,-9.8812,2017
10035,Atlantic Ocean,0.003,-37.2873,-12.6971,2017
11950,Pacific Ocean,0.07471,-35.4004,150.8417,2012
10284,Indian Ocean,0.0,-17.05975,140.7749,2012
10278,Indian Ocean,0.018353,-12.27782,141.6255,2012
14363,Atlantic Ocean,0.0,57.6935,-3.836,2021
14357,Atlantic Ocean,0.015236,56.073,-6.6375,2021
14114,Atlantic Ocean,0.0,55.967167,-4.8425,2017
8855,Atlantic Ocean,0.0,43.1363,3.0102,2014
10770,Atlantic Ocean,0.078,42.377821,3.158952,2021
10776,Atlantic Ocean,1.126667,42.377821,3.158952,2021
13865,Atlantic Ocean,0.167929,36.925167,15.460167,2021
21596,Pacific Ocean,0.125674,30.0,135.0,2014
12199,Pacific Ocean,0.22,1.0,-89.0,2017
12193,Pacific Ocean,0.22,0.0,-92.0,2017
14612,Atlantic Ocean,0.0,-0.792864,-13.817876,2015
14606,Atlantic Ocean,1.0,5.420712,-18.160678,2015
9786,Pacific Ocean,0.003,1.2817,108.13,2016
10178,Indian Ocean,0.0,-34.60373,121.81743,2011
10135,Atlantic Ocean,8.0,54.8186,6.5933,2018
14457,Arctic Ocean,2.5,78.8495,9.39896,2016
14463,Arctic Ocean,2.0,81.5383,9.7702,2016
14506,Arctic Ocean,0.4,86.959,10.9778,2016
10129,Atlantic Ocean,38.0,51.2433,-4.6894,2018
13332,Atlantic Ocean,0.172572,43.130167,6.763333,2015
13965,Atlantic Ocean,0.0,59.107167,-3.469167,2014
21447,Atlantic Ocean,0.03075,42.07,9.839167,2018
11168,Atlantic Ocean,0.944321,35.8531,26.9148,2014
